# IRF4-IRF4,IRF4-REL,IRF4-PAX5,IRF4-RELA,IRF4-PRDM1,IRF4-AICDA,REL-IRF4,REL-REL,REL-PAX5,REL-RELA,REL-PRDM1,REL-AICDA,PAX5-IRF4,PAX5-REL,PAX5-PAX5,PAX5-RELA,PAX5-PRDM1,PAX5-AICDA,RELA-IRF4,RELA-REL,RELA-PAX5,RELA-RELA,RELA-PRDM1,RELA-AICDA,PRDM1-IRF4,PRDM1-REL,PRDM1-PAX5,PRDM1-RELA,PRDM1-PRDM1,PRDM1-AICDA,AICDA-IRF4,AICDA-REL,AICDA-PAX5,AICDA-RELA,AICDA-PRDM1,AICDA-AICDA
1.263813625148276554e+00,-7.025615237496662946e-02,-5.516633978301771143e-03,1.224796915619919945e-03,1.660808557724528511e-01,-1.816058129188581963e-02,-7.025615237496662946e-02,1.256515965603906215e+00,7.810475032004041140e-02,1.469373797099725147e-02,-1.291995597847880317e-01,8.365259735555739817e-02,-5.516633978301771143e-03,7.810475032004041140e-02,1.224886501937582750e+00,4.289488394122238646e-02,-1.014108063300981216e-01,6.664593379866046163e-02,1.224796915619919945e-03,1.469373797099725147e-02,4.289488394122238646e-02,1.184027431168501954e+00,-4.325860489447209273e-03,-3.171176108098098124e-03,1.660808557724528511e-01,-1.291995597847880317e-01,-1.014108063300981216e-01,-4.325860489447209273e-03,1.097573574831216980e+00,-7.821734453843397217e-02,-1.816058129188581963e-02,8.365259735555739817e-02,6.664593379866046163e-02,-3.171176108098098124e-03,-7.821734453843397217e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025631354683621599e-02,-5.516583769997572030e-03,1.224636777212210689e-03,1.660814955820340555e-01,-1.816096321156092375e-02,-7.025631354683621599e-02,1.256515965603906215e+00,7.810468726032429587e-02,1.469374922766414522e-02,-1.291998218776191087e-01,8.365359915678834135e-02,-5.516583769997572030e-03,7.810468726032429587e-02,1.224886501937582750e+00,4.289489785038834435e-02,-1.014109974042404216e-01,6.664615931217396372e-02,1.224636777212210689e-03,1.469374922766414522e-02,4.289489785038834435e-02,1.184027431168501954e+00,-4.325580857893389017e-03,-3.171230518645061936e-03,1.660814955820340555e-01,-1.291998218776191087e-01,-1.014109974042404216e-01,-4.325580857893389017e-03,1.097573574831216980e+00,-7.821848389884893116e-02,-1.816096321156092375e-02,8.365359915678834135e-02,6.664615931217396372e-02,-3.171230518645061936e-03,-7.821848389884893116e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025644361421932993e-02,-5.516537850828475559e-03,1.224505975674210559e-03,1.660820086628219949e-01,-1.816127981437279382e-02,-7.025644361421932993e-02,1.256515965603906215e+00,7.810462697577247315e-02,1.469375550523815271e-02,-1.292000291528489220e-01,8.365442933148760363e-02,-5.516537850828475559e-03,7.810462697577247315e-02,1.224886501937582750e+00,4.289490743434520859e-02,-1.014111478526737165e-01,6.664634384681732138e-02,1.224505975674210559e-03,1.469375550523815271e-02,4.289490743434520859e-02,1.184027431168501954e+00,-4.325348806850952930e-03,-3.171270515687805731e-03,1.660820086628219949e-01,-1.292000291528489220e-01,-1.014111478526737165e-01,-4.325348806850952930e-03,1.097573574831216980e+00,-7.821943194202427008e-02,-1.816127981437279382e-02,8.365442933148760363e-02,6.664634384681732138e-02,-3.171270515687805731e-03,-7.821943194202427008e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025654864964750446e-02,-5.516496331716319416e-03,1.224399157642161191e-03,1.660824201028864022e-01,-1.816154235184313376e-02,-7.025654864964750446e-02,1.256515965603906215e+00,7.810457060753593639e-02,1.469375820331750120e-02,-1.292001928941679811e-01,8.365511735638593571e-02,-5.516496331716319416e-03,7.810457060753593639e-02,1.224886501937582750e+00,4.289491378213797917e-02,-1.014112661955973854e-01,6.664649493388753732e-02,1.224399157642161191e-03,1.469375820331750120e-02,4.289491378213797917e-02,1.184027431168501954e+00,-4.325156261169367522e-03,-3.171299445172765224e-03,1.660824201028864022e-01,-1.292001928941679811e-01,-1.014112661955973854e-01,-4.325156261169367522e-03,1.097573574831216980e+00,-7.822022087607566343e-02,-1.816154235184313376e-02,8.365511735638593571e-02,6.664649493388753732e-02,-3.171299445172765224e-03,-7.822022087607566343e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025663352676196627e-02,-5.516459138169027034e-03,1.224311942040034584e-03,1.660827500261363998e-01,-1.816176012130188075e-02,-7.025663352676196627e-02,1.256515965603906215e+00,7.810451877469268278e-02,1.469375838350382019e-02,-1.292003220893525040e-01,8.365568763141478792e-02,-5.516459138169027034e-03,7.810451877469268278e-02,1.224886501937582750e+00,4.289491773281960130e-02,-1.014113591843698869e-01,6.664661870410895639e-02,1.224311942040034584e-03,1.469375838350382019e-02,4.289491773281960130e-02,1.184027431168501954e+00,-4.324996510803492608e-03,-3.171319929608121084e-03,1.660827500261363998e-01,-1.292003220893525040e-01,-1.014113591843698869e-01,-4.324996510803492608e-03,1.097573574831216980e+00,-7.822087747104428113e-02,-1.816176012130188075e-02,8.365568763141478792e-02,6.664661870410895639e-02,-3.171319929608121084e-03,-7.822087747104428113e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025670215958103315e-02,-5.516426074868207609e-03,1.224240744485264373e-03,1.660830145740847807e-01,-1.816194080840498673e-02,-7.025670215958103315e-02,1.256515965603906215e+00,7.810447172983847608e-02,1.469375684500905284e-02,-1.292004238935078320e-01,8.365616035684543539e-02,-5.516426074868207609e-03,7.810447172983847608e-02,1.224886501937582750e+00,4.289491993012520266e-02,-1.014114321659312784e-01,6.664672015129431693e-02,1.224240744485264373e-03,1.469375684500905284e-02,4.289491993012520266e-02,1.184027431168501954e+00,-4.324863981356077969e-03,-3.171334017520278676e-03,1.660830145740847807e-01,-1.292004238935078320e-01,-1.014114321659312784e-01,-4.324863981356077969e-03,1.097573574831216980e+00,-7.822142398008100073e-02,-1.816194080840498673e-02,8.365616035684543539e-02,6.664672015129431693e-02,-3.171334017520278676e-03,-7.822142398008100073e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025675769351504008e-02,-5.516396872709007290e-03,1.224182633191116601e-03,1.660832266935586277e-01,-1.816209076902765285e-02,-7.025675769351504008e-02,1.256515965603906215e+00,7.810442947459235452e-02,1.469375418410965618e-02,-1.292005039993994464e-01,8.365655225833668052e-02,-5.516396872709007290e-03,7.810442947459235452e-02,1.224886501937582750e+00,4.289492086548864214e-02,-1.014114893725809458e-01,6.664680334574099585e-02,1.224182633191116601e-03,1.469375418410965618e-02,4.289492086548864214e-02,1.184027431168501954e+00,-4.324754042876893106e-03,-3.171343303036521736e-03,1.660832266935586277e-01,-1.292005039993994464e-01,-1.014114893725809458e-01,-4.324754042876893106e-03,1.097573574831216980e+00,-7.822187890402197696e-02,-1.816209076902765285e-02,8.365655225833668052e-02,6.664680334574099585e-02,-3.171343303036521736e-03,-7.822187890402197696e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025680265795876400e-02,-5.516371222578723629e-03,1.224135210762996792e-03,1.660833967686849710e-01,-1.816221526137201323e-02,-7.025680265795876400e-02,1.256515965603906215e+00,7.810439184461588635e-02,1.469375084079569196e-02,-1.292005669334338747e-01,8.365687718637238035e-02,-5.516371222578723629e-03,7.810439184461588635e-02,1.224886501937582750e+00,4.289492091186217215e-02,-1.014115341523336850e-01,6.664687160707091773e-02,1.224135210762996792e-03,1.469375084079569196e-02,4.289492091186217215e-02,1.184027431168501954e+00,-4.324662850613357479e-03,-3.171349021406808140e-03,1.660833967686849710e-01,-1.292005669334338747e-01,-1.014115341523336850e-01,-4.324662850613357479e-03,1.097573574831216980e+00,-7.822225762608399358e-02,-1.816221526137201323e-02,8.365687718637238035e-02,6.664687160707091773e-02,-3.171349021406808140e-03,-7.822225762608399358e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025683908826879653e-02,-5.516348799174283085e-03,1.224096517272425235e-03,1.660835331279181815e-01,-1.816231863717109041e-02,-7.025683908826879653e-02,1.256515965603906215e+00,7.810435857154418571e-02,1.469374713528270870e-02,-1.292006162921510715e-01,8.365714661193707213e-02,-5.516348799174283085e-03,7.810435857154418571e-02,1.224886501937582750e+00,4.289492035027881595e-02,-1.014115691519810319e-01,6.664692764432204874e-02,1.224096517272425235e-03,1.469374713528270870e-02,4.289492035027881595e-02,1.184027431168501954e+00,-4.324587212429490193e-03,-3.171352125174532310e-03,1.660835331279181815e-01,-1.292006162921510715e-01,-1.014115691519810319e-01,-4.324587212429490193e-03,1.097573574831216980e+00,-7.822257293882864393e-02,-1.816231863717109041e-02,8.365714661193707213e-02,6.664692764432204874e-02,-3.171352125174532310e-03,-7.822257293882864393e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025686862333108129e-02,-5.516329277390322021e-03,1.224064950807200085e-03,1.660836424508005116e-01,-1.816240449927062142e-02,-7.025686862333108129e-02,1.256515965603906215e+00,7.810432932751662505e-02,1.469374329651195951e-02,-1.292006549311268682e-01,8.365737003645988545e-02,-5.516329277390322021e-03,7.810432932751662505e-02,1.224886501937582750e+00,4.289491939068947046e-02,-1.014115964625203758e-01,6.664697366957539337e-02,1.224064950807200085e-03,1.469374329651195951e-02,4.289491939068947046e-02,1.184027431168501954e+00,-4.324524478470783556e-03,-3.171353344806102960e-03,1.660836424508005116e-01,-1.292006549311268682e-01,-1.014115964625203758e-01,-4.324524478470783556e-03,1.097573574831216980e+00,-7.822283548175028300e-02,-1.816240449927062142e-02,8.365737003645988545e-02,6.664697366957539337e-02,-3.171353344806102960e-03,-7.822283548175028300e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025689258365361289e-02,-5.516312343212360220e-03,1.224039202369274883e-03,1.660837300942733519e-01,-1.816247583156078635e-02,-7.025689258365361289e-02,1.256515965603906215e+00,7.810430375666724268e-02,1.469373948432891284e-02,-1.292006851158110925e-01,8.365755533090975249e-02,-5.516312343212360220e-03,7.810430375666724268e-02,1.224886501937582750e+00,4.289491818828357339e-02,-1.014116177346460895e-01,6.664701149018013859e-02,1.224039202369274883e-03,1.469373948432891284e-02,4.289491818828357339e-02,1.184027431168501954e+00,-4.324472449375124997e-03,-3.171353236857620776e-03,1.660837300942733519e-01,-1.292006851158110925e-01,-1.014116177346460895e-01,-4.324472449375124997e-03,1.097573574831216980e+00,-7.822305410470416220e-02,-1.816247583156078635e-02,8.365755533090975249e-02,6.664701149018013859e-02,-3.171353236857620776e-03,-7.822305410470416220e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025691203391166983e-02,-5.516297700587930418e-03,1.224018202546994696e-03,1.660838003544423680e-01,-1.816253510615814526e-02,-7.025691203391166983e-02,1.256515965603906215e+00,7.810428149690805399e-02,1.469373580668382334e-02,-1.292007086419271478e-01,8.365770901633044765e-02,-5.516297700587930418e-03,7.810428149690805399e-02,1.224886501937582750e+00,4.289491685624952089e-02,-1.014116342704314000e-01,6.664704258365818090e-02,1.224018202546994696e-03,1.469373580668382334e-02,4.289491685624952089e-02,1.184027431168501954e+00,-4.324429299938348757e-03,-3.171352222162014158e-03,1.660838003544423680e-01,-1.292007086419271478e-01,-1.014116342704314000e-01,-4.324429299938348757e-03,1.097573574831216980e+00,-7.822323616978864302e-02,-1.816253510615814526e-02,8.365770901633044765e-02,6.664704258365818090e-02,-3.171352222162014158e-03,-7.822323616978864302e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025692783307289913e-02,-5.516285075390816965e-03,1.224001077845725044e-03,1.660838566765572011e-01,-1.816258437186067665e-02,-7.025692783307289913e-02,1.256515965603906215e+00,7.810426219454322250e-02,1.469373233291965120e-02,-1.292007269315367246e-01,8.365783649596349181e-02,-5.516285075390816965e-03,7.810426219454322250e-02,1.224886501937582750e+00,4.289491547572986396e-02,-1.014116470960797767e-01,6.664706815858120748e-02,1.224001077845725044e-03,1.469373233291965120e-02,4.289491547572986396e-02,1.184027431168501954e+00,-4.324393515651565878e-03,-3.171350616037938407e-03,1.660838566765572011e-01,-1.292007269315367246e-01,-1.014116470960797767e-01,-4.324393515651565878e-03,1.097573574831216980e+00,-7.822338780214253828e-02,-1.816258437186067665e-02,8.365783649596349181e-02,6.664706815858120748e-02,-3.171350616037938407e-03,-7.822338780214253828e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025694067459442582e-02,-5.516274217318146815e-03,1.223987114938721683e-03,1.660839018234463171e-01,-1.816262532718010414e-02,-7.025694067459442582e-02,1.256515965603906215e+00,7.810424551363925882e-02,1.469372910399228960e-02,-1.292007411096549596e-01,8.365794224734159068e-02,-5.516274217318146815e-03,7.810424551363925882e-02,1.224886501937582750e+00,4.289491410356866680e-02,-1.014116570196296752e-01,6.664708920407937109e-02,1.223987114938721683e-03,1.469372910399228960e-02,4.289491410356866680e-02,1.184027431168501954e+00,-4.324363839955059838e-03,-3.171348652130139435e-03,1.660839018234463171e-01,-1.292007411096549596e-01,-1.014116570196296752e-01,-4.324363839955059838e-03,1.097573574831216980e+00,-7.822351409833243341e-02,-1.816262532718010414e-02,8.365794224734159068e-02,6.664708920407937109e-02,-3.171348652130139435e-03,-7.822351409833243341e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025695111867895359e-02,-5.516264900348585506e-03,1.223975731410111055e-03,1.660839380106227392e-01,-1.816265938066652721e-02,-7.025695111867895359e-02,1.256515965603906215e+00,7.810423114160605640e-02,1.469372614029157594e-02,-1.292007520653249142e-01,8.365802998127785939e-02,-5.516264900348585506e-03,7.810423114160605640e-02,1.224886501937582750e+00,4.289491277832301053e-02,-1.014116646767036500e-01,6.664710653012985431e-02,1.223975731410111055e-03,1.469372614029157594e-02,4.289491277832301053e-02,1.184027431168501954e+00,-4.324339230410403391e-03,-3.171346501175432986e-03,1.660839380106227392e-01,-1.292007520653249142e-01,-1.014116646767036500e-01,-4.324339230410403391e-03,1.097573574831216980e+00,-7.822361929952706405e-02,-1.816265938066652721e-02,8.365802998127785939e-02,6.664710653012985431e-02,-3.171346501175432986e-03,-7.822361929952706405e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025695961817468582e-02,-5.516256922228529418e-03,1.223966451817825717e-03,1.660839670146529723e-01,-1.816268770075756683e-02,-7.025695961817468582e-02,1.256515965603906215e+00,7.810421879207943285e-02,1.469372344759075320e-02,-1.292007605002788995e-01,8.365810277347422719e-02,-5.516256922228529418e-03,7.810421879207943285e-02,1.224886501937582750e+00,4.289491152491166359e-02,-1.014116705667608975e-01,6.664712080036340469e-02,1.223966451817825717e-03,1.469372344759075320e-02,4.289491152491166359e-02,1.184027431168501954e+00,-4.324318822291933068e-03,-3.171344285732309327e-03,1.660839670146529723e-01,-1.292007605002788995e-01,-1.014116705667608975e-01,-4.324318822291933068e-03,1.097573574831216980e+00,-7.822370693542879394e-02,-1.816268770075756683e-02,8.365810277347422719e-02,6.664712080036340469e-02,-3.171344285732309327e-03,-7.822370693542879394e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025696653938599823e-02,-5.516250103328763400e-03,1.223958888114130231e-03,1.660839902600778906e-01,-1.816271125698805042e-02,-7.025696653938599823e-02,1.256515965603906215e+00,7.810420820592096913e-02,1.469372102154105006e-02,-1.292007669676883408e-01,8.365816317347855857e-02,-5.516250103328763400e-03,7.810420820592096913e-02,1.224886501937582750e+00,4.289491035819556486e-02,-1.014116750818096629e-01,6.664713255879452236e-02,1.223958888114130231e-03,1.469372102154105006e-02,4.289491035819556486e-02,1.184027431168501954e+00,-4.324301898348277724e-03,-3.171342091706151958e-03,1.660839902600778906e-01,-1.292007669676883408e-01,-1.014116750818096629e-01,-4.324301898348277724e-03,1.097573574831216980e+00,-7.822377994391699341e-02,-1.816271125698805042e-02,8.365816317347855857e-02,6.664713255879452236e-02,-3.171342091706151958e-03,-7.822377994391699341e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025697217880418066e-02,-5.516244285121280760e-03,1.223952723634960920e-03,1.660840088891290534e-01,-1.816273085407131560e-02,-7.025697217880418066e-02,1.256515965603906215e+00,7.810419915093867738e-02,1.469371885103916420e-02,-1.292007719030026647e-01,8.365821329490087666e-02,-5.516244285121280760e-03,7.810419915093867738e-02,1.224886501937582750e+00,4.289490928572261413e-02,-1.014116785291347411e-01,6.664714225161413874e-02,1.223952723634960920e-03,1.469371885103916420e-02,4.289490928572261413e-02,1.184027431168501954e+00,-4.324287863693340381e-03,-3.171339977335841179e-03,1.660840088891290534e-01,-1.292007719030026647e-01,-1.014116785291347411e-01,-4.324287863693340381e-03,1.097573574831216980e+00,-7.822384077051516837e-02,-1.816273085407131560e-02,8.365821329490087666e-02,6.664714225161413874e-02,-3.171339977335841179e-03,-7.822384077051516837e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025697677656758677e-02,-5.516239328454882254e-03,1.223947700010587659e-03,1.660840238176441441e-01,-1.816274716009613766e-02,-7.025697677656758677e-02,1.256515965603906215e+00,7.810419142077155985e-02,1.469371692072461016e-02,-1.292007756484763459e-01,8.365825489012139460e-02,-5.516239328454882254e-03,7.810419142077155985e-02,1.224886501937582750e+00,4.289490830982065073e-02,-1.014116811492768722e-01,6.664715024496721540e-02,1.223947700010587659e-03,1.469371692072461016e-02,4.289490830982065073e-02,1.184027431168501954e+00,-4.324276224960737700e-03,-3.171337980173319880e-03,1.660840238176441441e-01,-1.292007756484763459e-01,-1.014116811492768722e-01,-4.324276224960737700e-03,1.097573574831216980e+00,-7.822389145109508168e-02,-1.816274716009613766e-02,8.365825489012139460e-02,6.664715024496721540e-02,-3.171337980173319880e-03,-7.822389145109508168e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025698052729741072e-02,-5.516235111755003230e-03,1.223943606466985478e-03,1.660840357799127642e-01,-1.816276072986422463e-02,-7.025698052729741072e-02,1.256515965603906215e+00,7.810418483326038441e-02,1.469371521280939813e-02,-1.292007784726635911e-01,8.365828941216386927e-02,-5.516235111755003230e-03,7.810418483326038441e-02,1.224886501937582750e+00,4.289490742918241478e-02,-1.014116831302472599e-01,6.664715683946390024e-02,1.223943606466985478e-03,1.469371521280939813e-02,4.289490742918241478e-02,1.184027431168501954e+00,-4.324266573000666233e-03,-3.171336122480561143e-03,1.660840357799127642e-01,-1.292007784726635911e-01,-1.014116831302472599e-01,-4.324266573000666233e-03,1.097573574831216980e+00,-7.822393368065160002e-02,-1.816276072986422463e-02,8.365828941216386927e-02,6.664715683946390024e-02,-3.171336122480561143e-03,-7.822393368065160002e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025698358882594141e-02,-5.516231529233995949e-03,1.223940271083730951e-03,1.660840453646426906e-01,-1.816277202421260131e-02,-7.025698358882594141e-02,1.256515965603906215e+00,7.810417922853472861e-02,1.469371370839679669e-02,-1.292007805859003156e-01,8.365831806594516140e-02,-5.516231529233995949e-03,7.810417922853472861e-02,1.224886501937582750e+00,4.289490664005710108e-02,-1.014116846187570059e-01,6.664716228203093618e-02,1.223940271083730951e-03,1.469371370839679669e-02,4.289490664005710108e-02,1.184027431168501954e+00,-4.324258568519391381e-03,-3.171334415381584643e-03,1.660840453646426906e-01,-1.292007805859003156e-01,-1.014116846187570059e-01,-4.324258568519391381e-03,1.097573574831216980e+00,-7.822396887050152292e-02,-1.816277202421260131e-02,8.365831806594516140e-02,6.664716228203093618e-02,-3.171334415381584643e-03,-7.822396887050152292e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025698608923218458e-02,-5.516228489168559582e-03,1.223937553651764437e-03,1.660840530438047191e-01,-1.816278142601774129e-02,-7.025698608923218458e-02,1.256515965603906215e+00,7.810417446697866251e-02,1.469371238841279785e-02,-1.292007821525907041e-01,8.365834185073016405e-02,-5.516228489168559582e-03,7.810417446697866251e-02,1.224886501937582750e+00,4.289490593713703170e-02,-1.014116857290826013e-01,6.664716677559670566e-02,1.223937553651764437e-03,1.469371238841279785e-02,4.289490593713703170e-02,1.184027431168501954e+00,-4.324251930162743146e-03,-3.171332862038109962e-03,1.660840530438047191e-01,-1.292007821525907041e-01,-1.014116857290826013e-01,-4.324251930162743146e-03,1.097573574831216980e+00,-7.822399819586037251e-02,-1.816278142601774129e-02,8.365834185073016405e-02,6.664716677559670566e-02,-3.171332862038109962e-03,-7.822399819586037251e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025698813251626818e-02,-5.516225912280204105e-03,1.223935339839600251e-03,1.660840591957651879e-01,-1.816278925345553644e-02,-7.025698813251626818e-02,1.256515965603906215e+00,7.810417042718653668e-02,1.469371123424526200e-02,-1.292007833009492790e-01,8.365836159530488925e-02,-5.516225912280204105e-03,7.810417042718653668e-02,1.224886501937582750e+00,4.289490531421002312e-02,-1.014116865500591380e-01,6.664717048700997959e-02,1.223935339839600251e-03,1.469371123424526200e-02,4.289490531421002312e-02,1.184027431168501954e+00,-4.324246424628954734e-03,-3.171331460061892552e-03,1.660840591957651879e-01,-1.292007833009492790e-01,-1.014116865500591380e-01,-4.324246424628954734e-03,1.097573574831216980e+00,-7.822402263542065082e-02,-1.816278925345553644e-02,8.365836159530488925e-02,6.664717048700997959e-02,-3.171331460061892552e-03,-7.822402263542065082e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025698980317947318e-02,-5.516223730238512674e-03,1.223933536429347739e-03,1.660840641238367221e-01,-1.816279577099144671e-02,-7.025698980317947318e-02,1.256515965603906215e+00,7.810416700398285783e-02,1.469371022816474102e-02,-1.292007841307176719e-01,8.365837798712061346e-02,-5.516223730238512674e-03,7.810416700398285783e-02,1.224886501937582750e+00,4.289490476463220930e-02,-1.014116871505919559e-01,6.664717355351860995e-02,1.223933536429347739e-03,1.469371022816474102e-02,4.289490476463220930e-02,1.184027431168501954e+00,-4.324241858466080710e-03,-3.171330203332242085e-03,1.660840641238367221e-01,-1.292007841307176719e-01,-1.014116871505919559e-01,-4.324241858466080710e-03,1.097573574831216980e+00,-7.822404300427961144e-02,-1.816279577099144671e-02,8.365837798712061346e-02,6.664717355351860995e-02,-3.171330203332242085e-03,-7.822404300427961144e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025699116992262239e-02,-5.516221884296839718e-03,1.223932067427057485e-03,1.660840680711549167e-01,-1.816280119849227742e-02,-7.025699116992262239e-02,1.256515965603906215e+00,7.810416410655272867e-02,1.469370935358388017e-02,-1.292007847192720993e-01,8.365839159644419820e-02,-5.516221884296839718e-03,7.810416410655272867e-02,1.224886501937582750e+00,4.289490428166388425e-02,-1.014116875839968374e-01,6.664717608807224636e-02,1.223932067427057485e-03,1.469370935358388017e-02,4.289490428166388425e-02,1.184027431168501954e+00,-4.324238071267930139e-03,-3.171329083352334224e-03,1.660840680711549167e-01,-1.292007847192720993e-01,-1.014116875839968374e-01,-4.324238071267930139e-03,1.097573574831216980e+00,-7.822405998133764859e-02,-1.816280119849227742e-02,8.365839159644419820e-02,6.664717608807224636e-02,-3.171329083352334224e-03,-7.822405998133764859e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025699228863523105e-02,-5.516220324061794390e-03,1.223930870887388707e-03,1.660840712326078494e-01,-1.816280571878297126e-02,-7.025699228863523105e-02,1.256515965603906215e+00,7.810416165671009436e-02,1.469370859519907209e-02,-1.292007851264508622e-01,8.365840289637294092e-02,-5.516220324061794390e-03,7.810416165671009436e-02,1.224886501937582750e+00,4.289490385870184386e-02,-1.014116878914139569e-01,6.664717818366566737e-02,1.223930870887388707e-03,1.469370859519907209e-02,4.289490385870184386e-02,1.184027431168501954e+00,-4.324234930030386621e-03,-3.171328090248805558e-03,1.660840712326078494e-01,-1.292007851264508622e-01,-1.014116878914139569e-01,-4.324234930030386621e-03,1.097573574831216980e+00,-7.822407413209767069e-02,-1.816280571878297126e-02,8.365840289637294092e-02,6.664717818366566737e-02,-3.171328090248805558e-03,-7.822407413209767069e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025699320481224031e-02,-5.516219006393548174e-03,1.223929896322190633e-03,1.660840737644020959e-01,-1.816280948391563177e-02,-7.025699320481224031e-02,1.256515965603906215e+00,7.810415958731699304e-02,1.469370793904762641e-02,-1.292007853983664079e-01,8.365841227942362457e-02,-5.516219006393548174e-03,7.810415958731699304e-02,1.224886501937582750e+00,4.289490348943418574e-02,-1.014116881044907909e-01,6.664717991689740606e-02,1.223929896322190633e-03,1.469370793904762641e-02,4.289490348943418574e-02,1.184027431168501954e+00,-4.324232324470756589e-03,-3.171327213497669457e-03,1.660840737644020959e-01,-1.292007853983664079e-01,-1.014116881044907909e-01,-4.324232324470756589e-03,1.097573574831216980e+00,-7.822408592763978319e-02,-1.816280948391563177e-02,8.365841227942362457e-02,6.664717991689740606e-02,-3.171327213497669457e-03,-7.822408592763978319e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025699395550989712e-02,-5.516217894429798797e-03,1.223929102585687894e-03,1.660840757917334265e-01,-1.816281262037171620e-02,-7.025699395550989712e-02,1.256515965603906215e+00,7.810415784085686375e-02,1.469370737250572968e-02,-1.292007855704116193e-01,8.365842007128346247e-02,-5.516217894429798797e-03,7.810415784085686375e-02,1.224886501937582750e+00,4.289490316793713454e-02,-1.014116882474878772e-01,6.664718135088770756e-02,1.223929102585687894e-03,1.469370737250572968e-02,4.289490316793713454e-02,1.184027431168501954e+00,-4.324230163146079199e-03,-3.171326442441003025e-03,1.660840757917334265e-01,-1.292007855704116193e-01,-1.014116882474878772e-01,-4.324230163146079199e-03,1.097573574831216980e+00,-7.822409576041440549e-02,-1.816281262037171620e-02,8.365842007128346247e-02,6.664718135088770756e-02,-3.171326442441003025e-03,-7.822409576041440549e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025699457092884903e-02,-5.516216956725291873e-03,1.223928456149110666e-03,1.660840774149372479e-01,-1.816281523338013001e-02,-7.025699457092884903e-02,1.256515965603906215e+00,7.810415636815945528e-02,1.469370688424621353e-02,-1.292007856696266999e-01,8.365842654220959074e-02,-5.516216956725291873e-03,7.810415636815945528e-02,1.224886501937582750e+00,4.289490288872988694e-02,-1.014116883389292872e-01,6.664718253767173972e-02,1.223928456149110666e-03,1.469370688424621353e-02,4.289490288872988694e-02,1.184027431168501954e+00,-4.324228370234111003e-03,-3.171325766644824459e-03,1.660840774149372479e-01,-1.292007856696266999e-01,-1.014116883389292872e-01,-4.324228370234111003e-03,1.097573574831216980e+00,-7.822410395738842170e-02,-1.816281523338013001e-02,8.365842654220959074e-02,6.664718253767173972e-02,-3.171325766644824459e-03,-7.822410395738842170e-02,9.445903222971372415e-01
1.263813625148276554e+00,-7.025699507569729829e-02,-5.516216166496739140e-03,1.223927929693081939e-03,1.660840787144202968e-01,-1.816281741050249435e-02,-7.025699507569729829e-02,1.256515965603906215e+00,7.810415512726943954e-02,1.469370646417017881e-02,-1.292007857165609896e-01,8.365843191648041077e-02,-5.516216166496739140e-03,7.810415512726943954e-02,1.224886501937582750e+00,4.289490264679856474e-02,-1.014116883928949525e-01,6.664718352016378577e-02,1.223927929693081939e-03,1.469370646417017881e-02,4.289490264679856474e-02,1.184027431168501954e+00,-4.324226882864219690e-03,-3.171325176137836099e-03,1.660840787144202968e-01,-1.292007857165609896e-01,-1.014116883928949525e-01,-4.324226882864219690e-03,1.097573574831216980e+00,-7.822411079098924580e-02,-1.816281741050249435e-02,8.365843191648041077e-02,6.664718352016378577e-02,-3.171325176137836099e-03,-7.822411079098924580e-02,9.445903222971372415e-01
